"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","ITEMMEDIDA","CONTIENEUNIDADES","IMPORTADO"
"0403            ","PAL.MINI ENROLADO AZUL 24X50  7897601500403       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500403","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F"
"0311            ","PAL.MINI PSICOD.ROSA 16X50  7897601500311         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500311","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"0304            ","PAL.MINI PSICOD.AZUL 16X50  7897601500304         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500304","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"0236            ","PAL.MINI PSICOD.COLOR.16X50UN  7897601500236      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500236","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"7959            ","CHOC.BAR.PRET/BRAN 4X14X90  7891330017959         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017959","          ","0,090000","0","Unidad    ","Unidad    ","1,000000","F"
"17355           ","CHOC.BAR.MEIOAMAR.4X14X90G  7891330017355         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017355","          ","0,090000","0","Unidad    ","Unidad    ","1,000000","F"
"17362           ","CHOC.BAR.BLANCO 4X14X90GR  7891330017362          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017362","          ","0,090000","0","Unidad    ","Unidad    ","1,000000","F"
"17348           ","CHOC.BAR.AO LEITE 4x14x90g  7891330017348         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017348","          ","0,090000","0","Unidad    ","Unidad    ","1,000000","F"
"1595            ","CHI.CAJA PLIM TUTI 20X100  7898423411595          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423411595","          ","0,350000","0","Unidad    ","Unidad    ","1,000000","F"
"1618            ","CHI.CAJA PLIM MENTA 20X100  7898423411618         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423411618","          ","0,350000","0","Unidad    ","Unidad    ","1,000000","F"
"11601           ","CHI.CAJA PLIM FRUTI.20X100  7898423411601         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423411601","          ","0,350000","0","Unidad    ","Unidad    ","1,000000","F"
"0819            ","CHI.PLIM BLS.TUTTI 28X100UN  7898423410819        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423410819","          ","0,350000","0","Unidad    ","Unidad    ","1,000000","F"
"0802            ","CHI.PLIM BLS.HORT.28X100UN  7898423410802         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423410802","          ","0,350000","0","Unidad    ","Unidad    ","1,000000","F"
"0956            ","CHI.PLIM BLS.FRUT.28X100UN  7898423410956         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423410956","          ","0,350000","0","Unidad    ","Unidad    ","1,000000","F"
"6068            ","BOM.AMOR CAR.ROJO 30X200GRS  7891330016068        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330016068","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"7140            ","BOM.AMOR CAR.CAJ.BLA.30X200G  7891330017140       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017140","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"7867            ","BOM.AMOR/CAR.ROJO BLS.12X1KG  7891330017867       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017867","          ","1,000000","0","Unidad    ","Unidad    ","1,000000","F"
"7874            ","BOMB.AMOR/CAR.BLA.BLS.12X1KG  7891330017874       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017874","          ","1,000000","0","Unidad    ","Unidad    ","1,000000","F"
"1753            ","CHOC.POTE PELOTITA 12X100  7898094761753          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094761753","          ","0,680000","0","Unidad    ","Unidad    ","1,000000","F"
"0176            ","CHOC.POTE HUEVITO 12X100  7898094760176           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094760176","          ","0,680000","0","Unidad    ","Unidad    ","1,000000","F"
"0107            ","CHOC.SOMBRILLITA 06X50  7898094760107             ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094760107","          ","0,340000","0","Unidad    ","Unidad    ","1,000000","F"
"1500            ","CHOC.KAKAUZINHO OSC.12X30  7898094761500          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094761500","          ","0,495000","0","Unidad    ","Unidad    ","1,000000","F"
"3450            ","CHOC.KAKAUZINHO BLANCO12X30  7898094763450        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094763450","          ","0,495000","0","Unidad    ","Unidad    ","1,000000","F"
"2781            ","CHOC.MONEDA 18X160GR 50UN  7898094762781          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094762781","          ","0,160000","0","Unidad    ","Unidad    ","1,000000","F"
"1791            ","CHOC.BLS.PELOTITA 20X50UN  7898094761791          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094761791","          ","0,340000","0","Unidad    ","Unidad    ","1,000000","F"
"1711            ","CHI.X-CLE COL.POT.12X12X12 8567  7896451911711    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911711","          ","0,168000","0","Unidad    ","Unidad    ","1,000000","F"
"3593            ","REGAL.UNIC.DPL.12X12X15GR 9210  7896451913593     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913593","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"3074            ","REG.TU.ACI.DL.12X12X15GR 9223  7896451913074      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913074","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"2817            ","REGAL.FRUT.DIS.12X12X15GR 9221  7896451912817     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912817","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"3081            ","REG.COL.ACID.DSP.12X12X15 9224  7896451913081     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913081","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"3845            ","REGAL.UNICOR.12X70GR 9231  7896451913845          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913845","          ","0,070000","0","Unidad    ","Unidad    ","1,000000","F"
"12459           ","REGAL.FRUT.12X70GR 9225  7896451912459            ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912459","          ","0,070000","0","Unidad    ","Unidad    ","1,000000","F"
"12480           ","REGAL.COL.ACIDA 12X70GR 9228  7896451912480       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912480","          ","0,070000","0","Unidad    ","Unidad    ","1,000000","F"
"6465            ","PAST.ROL.MI.MENT.24X16UN 9046  7896451906465      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451906465","          ","0,464000","0","Unidad    ","Unidad    ","1,000000","F"
"07202           ","PAST.ROL.MIN.FRUT.24X16 9047  7896451907202       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451907202","          ","0,464000","0","Unidad    ","Unidad    ","1,000000","F"
"7677            ","PAST.ROL.MIN.FRU.24X16UN 9033  7896451907677      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451907677","          ","0,464000","0","Unidad    ","Unidad    ","1,000000","F"
"2856            ","PAST.MINT.MENT.24X40UN 9045  7896451902856        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451902856","          ","0,680000","0","Unidad    ","Unidad    ","1,000000","F"
"2887            ","PAST.MIN.FRUT.24X40UN 9311  7896451902887         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451902887","          ","0,680000","0","Unidad    ","Unidad    ","1,000000","F"
"8384            ","PAST.MIN.FRUT.SURT.24X40U 9028  7896451908384     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908384","          ","0,680000","0","Unidad    ","Unidad    ","1,000000","F"
"4194            ","PAST.MINI.UNIC.12X12X14G 8962  7896451914194      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914194","          ","0,168000","0","Unidad    ","Unidad    ","1,000000","F"
"9022            ","PAST.MI.MEN./NAR.12X12X14 8826  7896451909022     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909022","          ","0,168000","0","Unidad    ","Unidad    ","1,000000","F"
"1965            ","PAST.MINI.MENT.12X12X14G 8817  7896451901965      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451901965","          ","0,168000","0","Unidad    ","Unidad    ","1,000000","F"
"3013            ","PAST. MIN.CER.12X12X14GR 8821  7896451903013      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451903013","          ","0,168000","0","Unidad    ","Unidad    ","1,000000","F"
"3890            ","MAX.EDIC.MI.UN.14X15GR 80047  7896451913890       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913890","          ","0,015000","0","Unidad    ","Unidad    ","1,000000","F"
"3852            ","MAX.MINIR.UNIC.12X50G 8957  7896451913852         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913852","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F"
"09220           ","MAX.MI.TWI.COL.-2 12X50G 8921  7896451909220      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909220","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F"
"09213           ","MAX.MI.TWI.COL.-1 12X50G 8920  7896451909213      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909213","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F"
"9251            ","MAX.MI.TUBO COL.12X50G 8924  7896451909251        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909251","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F"
"0219            ","MAX.TWI.ROSA/BLA.12X250G 8940  7896451910219      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910219","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"10134           ","MAX.TWIST COL.-3 12X250G 8932  7896451910134      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910134","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"10127           ","MAX.TWIST COL.-2 12X250GR 8931  7896451910127     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910127","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"0110            ","MAX.TWIST COL.-1 12X250GR 8930  7896451910110     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910110","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"10196           ","MAX.TWIST BLA.12X250GR 8938  7896451910196        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910196","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"0202            ","MAX.TWI.AZUL/BLA.12X250G 8939  7896451910202      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910202","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"10158           ","MAX.TUBO COL.12X250GR 8934  7896451910158         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910158","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"911704          ","DOC.TUBO YOG.12X30 9084  7896451911704            ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911704","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F"
"11698           ","DO.TUBO FRU.SURT.12X30 9083  7896451911698        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911698","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F"
"8901            ","DO.MIN.UNICORN 12X24X18 80081  7896451918901      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451918901","          ","0,450000","0","Unidad    ","Unidad    ","1,000000","F"
"8819            ","DO.MI.SINO YOG.12X24UN 80080  7896451918819       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451918819","          ","0,450000","0","Unidad    ","Unidad    ","1,000000","F"
"1049            ","DO.MIN.SIN.OSITO 12X25UN 80017  7896451911049     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911049","          ","0,450000","0","Unidad    ","Unidad    ","1,000000","F"
"4644            ","GEL.OSITO FRU.NAT.12X80 80010  7896451914644      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914644","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"4620            ","GEL.MIX FRUT.NAT.12X70U 80008  7896451914620      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914620","          ","0,070000","0","Unidad    ","Unidad    ","1,000000","F"
"3869            ","GEL.UNICORNIO 12X80GR 8958  7896451913869         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913869","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"8681            ","GEL.MORAS 12X80GR 8465  7896451908681             ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908681","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"8803            ","GEL.FIESTA 12X80GRS 8464  7896451908803           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908803","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"8629            ","GEL.CULEBRITAS 12X80GR 8470  7896451908629        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908629","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"4354            ","GEL.CUBO FRUTAL 12X80G 80006  7896451914354       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914354","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"9381            ","GELATINA BESOS 12X70GRS 8475  7896451909381       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909381","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"18291           ","CUBANITO STICK MORAN 4x16x32  7891330018291       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018291","          ","0,512000","0","Unidad    ","Unidad    ","1,000000","F"
"18284           ","CUBANITO STICK BL  4x16x32g  7891330018284        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018284","          ","0,512000","0","Unidad    ","Unidad    ","1,000000","F"
"18260           ","CUBANITO STICK LEITE  4x16x32g 7891330018260      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018260","          ","0,512000","0","Unidad    ","Unidad    ","1,000000","F"
"8810            ","GELATINA BANANA 12X80GRS 8466  7896451908810      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908810","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
"9367            ","GEL.CHOCO BRIG.12X80GR 8473  7896451909367        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909367","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F"
