"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","ROWID"
"10196           ","MAX.TWIST BLA.12X250GR 8938  7896451910196        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910196","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAk"
"0202            ","MAX.TWI.AZUL/BLA.12X250G 8939  7896451910202      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910202","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAj"
"10158           ","MAX.TUBO COL.12X250GR 8934  7896451910158         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451910158","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAi"
"911704          ","DOC.TUBO YOG.12X30 9084  7896451911704            ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911704","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAh"
"11698           ","DO.TUBO FRU.SURT.12X30 9083  7896451911698        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911698","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAg"
"8901            ","DO.MIN.UNICORN 12X24X18 80081  7896451918901      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451918901","          ","0,450000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAf"
"8819            ","DO.MI.SINO YOG.12X24UN 80080  7896451918819       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451918819","          ","0,450000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAe"
"1049            ","DO.MIN.SIN.OSITO 12X25UN 80017  7896451911049     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451911049","          ","0,450000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAd"
"4644            ","GEL.OSITO FRU.NAT.12X80 80010  7896451914644      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914644","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAc"
"4620            ","GEL.MIX FRUT.NAT.12X70U 80008  7896451914620      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914620","          ","0,070000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAb"
"3869            ","GEL.UNICORNIO 12X80GR 8958  7896451913869         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451913869","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAa"
"8681            ","GEL.MORAS 12X80GR 8465  7896451908681             ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908681","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAZ"
"8803            ","GEL.FIESTA 12X80GRS 8464  7896451908803           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908803","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAY"
"8629            ","GEL.CULEBRITAS 12X80GR 8470  7896451908629        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908629","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAX"
"4354            ","GEL.CUBO FRUTAL 12X80G 80006  7896451914354       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451914354","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAW"
"9381            ","GELATINA BESOS 12X70GRS 8475  7896451909381       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909381","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAV"
"18291           ","CUBANITO STICK MORAN 4x16x32  7891330018291       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018291","          ","0,512000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEkwdAAC"
"18284           ","CUBANITO STICK BL  4x16x32g  7891330018284        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018284","          ","0,512000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEkwdAAB"
"18260           ","CUBANITO STICK LEITE  4x16x32g 7891330018260      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018260","          ","0,512000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEkwdAAA"
"8810            ","GELATINA BANANA 12X80GRS 8466  7896451908810      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451908810","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAU"
"9367            ","GEL.CHOCO BRIG.12X80GR 8473  7896451909367        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451909367","          ","0,080000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAT"
"2947            ","GEL.MI.MORAS DIS.12X12X15G 8734  7896451912947    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912947","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAS"
"2923            ","GEL.MIN.DI.VAMP.12X12X15 8732  7896451912923      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912923","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAR"
"2930            ","GEL.MIN.BES.DIS.12X12X15G 8735  7896451912930     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912930","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAQ"
"2954            ","GEL.MINI BAN.DIS.12X12X15G 8733  7896451912954    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912954","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAP"
"2039            ","CHI.ZOAH UVA 20X40UN 8594  7896451912039          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912039","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAO"
"2015            ","CHI.ZOAH TUT.FRUT.20X40 8591  7896451912015       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912015","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAN"
"2008            ","CHI.ZOAH MENTA 20X40UN 8592  7896451912008        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912008","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAM"
"2046            ","CHI.ZOAH FRUT. 20X40UN 8593  7896451912046        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912046","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAL"
"5535            ","CHI.X-CLE RE.UNIC.20X40 80037 7896451915535       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451915535","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPkAAK"
"2022            ","CHI.X-CLE RE.SANDIA 20X40 80027 7896451912022     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912022","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA6"
"6472            ","CHI.DOC XCLE FRUT.DIS.12X24 8555 7896451906472    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451906472","          ","0,264000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA5"
"5559            ","CHI.DOC X-CL UN.DIS.12X24 80036 7896451915559     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451915559","          ","0,264000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA4"
"3228            ","CHI.DOC X-CLE TU.DIS.12X24 8550 7896451903228     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451903228","          ","0,264000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA3"
"0843            ","CHO.CASAL X-6 NEG.BLS.10X25UN 7771702000843       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CASAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7771702000843","          ","0,480000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA2"
"0867            ","CHO.CASAL X-6 BLA.BLS 10X25UN 7771702000867       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CASAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7771702000867","          ","0,480000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA1"
"0911            ","CHOC.CASAL MINI X-6 14X30UN 7771702000911         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CASAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7771702000911","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAA0"
"11170           ","JUG.SHIP CANDY BARQ.18X20 UN 603554111170         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111170 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAAz"
"11132           ","JUG.LADY BUG MARIQ. 18X20 603554111132            ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111132 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPjAAy"
"11187           ","JUG.FORM.CAR CANDY 18X20 UN 603554111187          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111187 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPiAA5"
"11163           ","JUG.ANIM.CANDY DINO 18X20UN 603554111163          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111163 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPiAA4"
"8529            ","JUG.ANIMAL CANDY ABEJ.18X20UN 603554058529        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554058529 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPiAA3"
"4025            ","ALF.MINI PAYE CHO.12X48 UND 603554064025          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554064025 ","          ","0,576000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPiAA2"
"0652            ","SODA BUBBLE C/CHICLE 12X24 UN 603554060652        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554060652 ","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPiAA1"
"0483            ","CAR. MIX SURTIDO 12X1200KG 7896379910483          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910483","          ","1,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPiAAo"
"0810            ","PAL.CORAZON TROP.18X50 UN 7896379910810           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910810","          ","0,800000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA6"
"0322            ","CHUP.POP TUTI 24X50X500 GR  7896379910322         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910322","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA5"
"0520            ","CHUP. POP SURT. 24X50X500GR  7896379910520        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910520","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA4"
"0544            ","CHUP.POP MORANGO NUE.24X500 7896379910544         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910544","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA3"
"0537            ","CHUP.POP CHERRY NUE. 24X500G 7896379910537        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910537","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA2"
"6670            ","CHUP.BERBULITO FR.SURT.18X100 7896379976670       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379976670","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA1"
"0445            ","CHUP.MINIMEG.YOGURT 12X24 UN 7896379910445        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910445","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAA0"
"9623            ","CHUP.MINIMEG.TUTI 12X24 UN  7896379909623         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909623","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAz"
"9616            ","CHUP.MINIMEG.FRUT. 12X24 UN 7896379909616         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909616","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAy"
"9609            ","CHUP.MINIMEG.CEREZA 12X24 UN 7896379909609        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909609","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAx"
"9388            ","CHUP.MEGALITO FRUTA 14X50UN 7896379909388         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909388","          ","1,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAw"
"0414            ","CHUP.MEGAL.COOKIES 14X50 UN 7896379910414         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910414","          ","1,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAv"
"8763            ","CAR.MAST.LOBIN.FRUT 55X250 GR 7896379908763       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908763","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAu"
"8756            ","CAR.MAST.FANT FRUT 55X250 GR 7896379908756        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908756","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAt"
"8787            ","CAR.MAST.YOGUR SURT 55X250 GR 7896379908787       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908787","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAs"
"9470            ","CARAM. MAST. MIX ESP. 55X250GR 7896379909470      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909470","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAr"
"8701            ","CARAM.MAST. MENTA 55X250GR. 7896379908701         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908701","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAq"
"9463            ","CAR.MAST.BRANKA FRUT 55X250GR 7896379909463       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909463","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAp"
"7186            ","CARAMELO HORTELA 36X400 7896379907186             ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379907186","          ","0,400000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAo"
"8916            ","CARAM. MORANGUINHO 26X600 7896379908916           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908916","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAn"
"9494            ","CARAMELO GRAN LUXO 26X600 7896379909494           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909494","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAm"
