"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO"
"46521           ","Tradicional Negro 23/24 (*)  7891109146521        ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146521","          ","220","0","Unidad","Unidad    ","1,000000","F"
"90455           ","Tradicional Azul 45/46 (*)  7891109890455         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109890455","          ","557","0","Unidad","Unidad    ","1,000000","F"
"46408           ","Tradicional Azul 43/44 (*)  7891109146408         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146408","          ","531","0","Unidad","Unidad    ","1,000000","F"
"46392           ","Tradicional Azul 41/42 (*)  7891109146392         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146392","          ","504","0","Unidad","Unidad    ","1,000000","F"
"46385           ","Tradicional Azul 39/40 (*)  7891109146385         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146385","          ","478","0","Unidad","Unidad    ","1,000000","F"
"46378           ","Tradicional Azul 37/38 (*)  7891109146378         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146378","          ","241","0","Unidad","Unidad    ","1,000000","F"
"46361           ","Tradicional Azul 35/36 (*)  7891109146361         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146361","          ","220","0","Unidad","Unidad    ","1,000000","F"
"46354           ","Tradicional Azul 33/34 (*)  7891109146354         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146354","          ","241","0","Unidad","Unidad    ","1,000000","F"
"33333           ","Color Purpura Oscuro 312  7909690333333           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333333","          ","220","0","Unidad","Unidad    ","1,000000","F"
"28707           ","Color Purpura Oscuro 334  7909690228707           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228707","          ","241","0","Unidad","Unidad    ","1,000000","F"
"33326           ","Color Purpura Oscuro 290  7909690333326           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333326","          ","293","0","Unidad","Unidad    ","1,000000","F"
"33319           ","Color Purpura Oscuro 278  7909690333319           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333319","          ","267","0","Unidad","Unidad    ","1,000000","F"
"89865           ","Color Azul Naval 45/46 (*)  7891109789865         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789865","          ","557","0","Unidad","Unidad    ","1,000000","F"
"89858           ","Color Azul Naval 43/44 (*)  7891109789858         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789858","          ","531","0","Unidad","Unidad    ","1,000000","F"
"89841           ","Color Azul Naval 41/42 (*)  7891109789841         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789841","          ","504","0","Unidad","Unidad    ","1,000000","F"
"89834           ","Color Azul Naval 39/40 (*)  7891109789834         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789834","          ","478","0","Unidad","Unidad    ","1,000000","F"
"89827           ","Color Azul Naval 37/38 (*)  7891109789827         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789827","          ","241","0","Unidad","Unidad    ","1,000000","F"
"89810           ","Color Azul Naval 35/36 (*)  7891109789810         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789810","          ","220","0","Unidad","Unidad    ","1,000000","F"
"89803           ","Color Azul Naval 33/34 (*)  7891109789803         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789803","          ","241","0","Unidad","Unidad    ","1,000000","F"
"89797           ","Color Azul Naval 31/32 (*)  7891109789797         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789797","          ","220","0","Unidad","Unidad    ","1,000000","F"
"89780           ","Color Azul Naval 29/30 (*)  7891109789780         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789780","          ","293","0","Unidad","Unidad    ","1,000000","F"
"89773           ","Color Azul Naval 27/28 (*)  7891109789773         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789773","          ","267","0","Unidad","Unidad    ","1,000000","F"
"89766           ","Color Azul Naval 25/26 (*)  7891109789766         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789766","          ","241","0","Unidad","Unidad    ","1,000000","F"
"89759           ","Color Azul Naval 23/24 (*)  7891109789759         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789759","          ","220","0","Unidad","Unidad    ","1,000000","F"
"89636           ","Color Marron Oscuro 43/44 (*)  7891109789636      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789636","          ","531","0","Unidad","Unidad    ","1,000000","F"
"89629           ","Color Marron Oscuro 41/42 (*)  7891109789629      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789629","          ","531","0","Unidad","Unidad    ","1,000000","F"
"89612           ","Color Marron Oscuro 39/40 (*)  7891109789612      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789612","          ","520","0","Unidad","Unidad    ","1,000000","F"
"89605           ","Color Marron Oscuro 37/38 (*)  7891109789605      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789605","          ","531","0","Unidad","Unidad    ","1,000000","F"
"89599           ","Color Marron Oscuro 35/36 (*)  7891109789599      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789599","          ","531","0","Unidad","Unidad    ","1,000000","F"
"89582           ","Color Marron Oscuro 33/34  7891109789582          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789582","          ","241","0","Unidad","Unidad    ","1,000000","F"
"10146           ","Color Negro 45/46 (*)  7891109910146              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109910146","          ","557","0","Unidad","Unidad    ","1,000000","F"
"04038           ","Color Negro 43/44 (*)  7891109604038              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604038","          ","531","0","Unidad","Unidad    ","1,000000","F"
"04021           ","Color Negro 41/42 (*)  7891109604021              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604021","          ","504","0","Unidad","Unidad    ","1,000000","F"
"04014           ","Color Negro 39/40 (*)   7891109604014             ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604014","          ","478","0","Unidad","Unidad    ","1,000000","F"
"4007            ","Color Negro 37/38 (*)  7891109604007              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604007","          ","241","0","Unidad","Unidad    ","1,000000","F"
"03994           ","Color Negro 35/36 (*)  7891109603994              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603994","          ","220","0","Unidad","Unidad    ","1,000000","F"
"03987           ","Color Negro 33/34 (*)  7891109603987              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603987","          ","241","0","Unidad","Unidad    ","1,000000","F"
"46347           ","Tradicional Azul 31/32 (*)  7891109146347         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146347","          ","220","0","Unidad","Unidad    ","1,000000","F"
"46330           ","Tradicional Azul 29/30 (*)  7891109146330         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146330","          ","293","0","Unidad","Unidad    ","1,000000","F"
"46323           ","Tradicional Azul 27/28 (*)  7891109146323         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146323","          ","267","0","Unidad","Unidad    ","1,000000","F"
"46316           ","Tradicional Azul 25/26 (*)  7891109146316         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146316","          ","241","0","Unidad","Unidad    ","1,000000","F"
"46309           ","Tradicional Azul 23/24 (*)  7891109146309         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NIÑOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109146309","          ","220","0","Unidad","Unidad    ","1,000000","F"
"21381           ","Café Tostado Molido Frutado 330gr 7798090321381   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321381","          ","330","0","Unidad","Unidad    ","1,000000","F"
"21398           ","Café Tostado Molido Fuerte 330gr  7798090321398   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321398","          ","330","0","Unidad","Unidad    ","1,000000","F"
"20681           ","Café Tostado Molido Equil 250gr  7798090320681    ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090320681","          ","250","0","Unidad","Unidad    ","1,000000","F"
"20674           ","Café Tostado Molido Medio 250 gr. 7798090320674   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090320674","          ","250","0","Unidad","Unidad    ","1,000000","F"
"20711           ","Café Tostado Molido Suave 250gr.  7798090320711   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090320711","          ","250","0","Unidad","Unidad    ","1,000000","F"
"19023           ","Mopa fibra viscosa amarilla 23 cm  7790927819023  ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927819023","          ","45","0","Unidad","Unidad    ","1,000000","F"
"19016           ","Mopa con desfibrado muticolor 23 cm  7790927819016","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927819016","          ","45","0","Unidad","Unidad    ","1,000000","F"
"17142           ","Paño Multiuso x1 50x57 cm  7790927817142          ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927817142","          ","45","0","Unidad","Unidad    ","1,000000","F"
"17135           ","Paño Multiuso x3 38x40 cm  7790927817135          ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927817135","          ","45","0","Unidad","Unidad    ","1,000000","F"
"17128           ","Paño Multiuso x1 38x40 cm  7790927817128          ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927817128","          ","45","0","Unidad","Unidad    ","1,000000","F"
"14202           ","Paño Micro Lustra Autos 40x50 cm 7790927814202    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927814202","          ","0","0","Unidad","Unidad    ","1,000000","F"
"13243           ","Franela Clasica U 45 x 50 cm  7790927813243       ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927813243","          ","130","0","Unidad","Unidad    ","1,000000","F"
"12994           ","T. de Piso Multicolor Refor G 58x60  7790927812994","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812994","          ","145","0","Unidad","Unidad    ","1,000000","F"
"12987           ","T. de Piso Multicolor Refor M 48x60  7790927812987","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812987","          ","130","0","Unidad","Unidad    ","1,000000","F"
"12970           ","T. de Piso Bicolor Refor G 58x60  7790927812970   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812970","          ","145","0","Unidad","Unidad    ","1,000000","F"
"12963           ","T. de Piso Bicolor Refor M 48x60  7790927812963   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812963","          ","0","0","Unidad","Unidad    ","1,000000","F"
"12956           ","T. de Piso Blanco Refor XG 60x80  7790927812956   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812956","          ","275","0","Unidad","Unidad    ","1,000000","F"
"12949           ","T. de Piso Blanco Refor G 58x60  7790927812949    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812949","          ","145","0","Unidad","Unidad    ","1,000000","F"
"12932           ","T. de Piso Blanco Refor M 48x60  7790927812932    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812932","          ","130","0","Unidad","Unidad    ","1,000000","F"
"12925           ","T. de Piso Gris Refor XG 60 x 80  7790927812925   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812925","          ","0","0","Unidad","Unidad    ","1,000000","F"
"12901           ","T. de Piso Gris Refor M 48x60cm  7790927812901    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812901","          ","130","0","Unidad","Unidad    ","1,000000","F"
"96574           ","Servilleta LIRIO grande 30x30cmx50 u 0709081096574","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096574","          ","105","0","Unidad","Unidad    ","1,000000","F"
"96550           ","Servilleta LIRIO chica 24x22cmx100 u 0709081096550","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096550","          ","290","0","Unidad","Unidad    ","1,000000","F"
"96567           ","Servilleta LIRIO chica 24x22cmx50 u 0709081096567 ","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096567","          ","55","0","Unidad","Unidad    ","1,000000","F"
"21469           ","Microfibra 1000usos x 3uni. 30x30 7798136921469   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798136921469","          ","45","0","Unidad","Unidad    ","1,000000","F"
"21244           ","Café capsula Moka x 10uni.  7798090321244         ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321244","          ","55","0","Unidad","Unidad    ","1,000000","F"
"21237           ","Café capsula T. Italia x 10uni.  7798090321237    ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321237","          ","50","0","Unidad","Unidad    ","1,000000","F"
"21251           ","Café capsula Colombia x 10uni. 7798090321251      ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321251","          ","60","0","Unidad","Unidad    ","1,000000","F"
"21220           ","Café capsula Brasil x 10uni  7798090321220        ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321220","          ","50","0","Unidad","Unidad    ","1,000000","F"
"54983           ","Toalla de Papel LIRIO D.H 2x 50 u 0765066754983   ","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0765066754983","          ","290","0","Unidad","Unidad    ","1,000000","F"
"96543           ","Papel Higienico LIRIO H.S 8x 30 mts 0709081096543 ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096543","          ","580","0","Unidad","Unidad    ","1,000000","F"
