"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","LOCACION","ROWID"
"0107            ","CHOC.SOMBRILLITA 06X50  7898094760107             ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094760107","          ","340","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BbAAO"
"0176            ","CHOC.POTE HUEVITO 12X100  7898094760176           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094760176","          ","680","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BbAAP"
"1753            ","CHOC.POTE PELOTITA 12X100  7898094761753          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","KIKAKAU                       ","80028923-4 ","WISHIMPEG S.A.                                    ","7898094761753","          ","680","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BbAAQ"
"7874            ","BOMB.AMOR/CAR.BLA.BLS.12X1KG  7891330017874       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017874","          ","1000","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAA"
"7867            ","BOM.AMOR/CAR.ROJO BLS.12X1KG  7891330017867       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017867","          ","1000","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAB"
"7140            ","BOM.AMOR CAR.CAJ.BLA.30X200G  7891330017140       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017140","          ","200","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAC"
"6068            ","BOM.AMOR CAR.ROJO 30X200GRS  7891330016068        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330016068","          ","200","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAD"
"0956            ","CHI.PLIM BLS.FRUT.28X100UN  7898423410956         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423410956","          ","350","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAE"
"0802            ","CHI.PLIM BLS.HORT.28X100UN  7898423410802         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423410802","          ","350","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAF"
"0819            ","CHI.PLIM BLS.TUTTI 28X100UN  7898423410819        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423410819","          ","350","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAG"
"11601           ","CHI.CAJA PLIM FRUTI.20X100  7898423411601         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423411601","          ","350","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAH"
"1618            ","CHI.CAJA PLIM MENTA 20X100  7898423411618         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423411618","          ","350","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAI"
"1595            ","CHI.CAJA PLIM TUTI 20X100  7898423411595          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7898423411595","          ","350","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAJ"
"17348           ","CHOC.BAR.AO LEITE 4x14x90g  7891330017348         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017348","          ","90","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAK"
"17362           ","CHOC.BAR.BLANCO 4X14X90GR  7891330017362          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017362","          ","90","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAL"
"17355           ","CHOC.BAR.MEIOAMAR.4X14X90G  7891330017355         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017355","          ","90","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAM"
"7959            ","CHOC.BAR.PRET/BRAN 4X14X90  7891330017959         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330017959","          ","90","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAN"
"0304            ","PAL.MINI PSICOD.AZUL 16X50  7897601500304         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500304","          ","250","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAO"
"0236            ","PAL.MINI PSICOD.COLOR.16X50UN  7897601500236      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500236","          ","250","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAP"
"0311            ","PAL.MINI PSICOD.ROSA 16X50  7897601500311         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500311","          ","250","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BcAAQ"
"0403            ","PAL.MINI ENROLADO AZUL 24X50  7897601500403       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500403","          ","300","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BdAAA"
"0298            ","PAL.MINI ENROL.COLO 24X50  7897601500298          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500298","          ","300","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BdAAB"
"0410            ","PAL.MINI ENROL.ROSA 24X50  7897601500410          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500410","          ","300","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BdAAC"
"0335            ","PAL.MEGA PSICOD.COLORID 6X12  7897601500335       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7897601500335","          ","960","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BdAAD"
"1682            ","BOM.CHIN.NATAL CHOC.20X400GR  7896463401682       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NATAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7896463401682","          ","400","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BdAAE"
"00110           ","Maiteiblends BREAKFAST 7842821000110              ","ALMACEN CENTRAL                                   ","TE                                                ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MAITEI BLEND                  ","80040835-7 ","DEUTSCH IMPORT S.R.L.                             ","7842821000110","          ","20","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAF"
"00103           ","Maiteiblends PETIT GREY 7842821000103             ","ALMACEN CENTRAL                                   ","TE                                                ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MAITEI BLEND                  ","80040835-7 ","DEUTSCH IMPORT S.R.L.                             ","7842821000103","          ","20","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAG"
"83098           ","D5 TERERE MINT  6972464283098                     ","CIGARRILLOS ELECTRONICOS                          ","CE D5                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464283098","          ","55","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAH"
"82657           ","ALIEN 7 PIÑA COLADA 2500 PUFF  6972464282657      ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282657","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAI"
"82664           ","ALIEN 7 BLUE RAZZ ICE 2500 PUFF  6972464282664    ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282664","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAJ"
"82688           ","ALIEN 7 DOB MANZANA 2500 PUFF  6972464282688      ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282688","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAK"
"82671           ","ALIEN 7 RED BULL 2500 PUFF  6972464282671         ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282671","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAL"
"82695           ","ALIEN 7 HELADO FRESA 2500 PUFF  6972464282695     ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282695","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAM"
"82619           ","ALIEN 7 MENTA REFRES 2500 PUFF  6972464282619     ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282619","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAN"
"82626           ","ALIEN 7 SANDIA ICE 2500 PUFF  6972464282626       ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282626","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAO"
"82633           ","ALIEN 7 UVA ICE 2500 PUFF  6972464282633          ","CIGARRILLOS ELECTRONICOS                          ","CE ALIEN 7                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464282633","          ","75","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAP"
"81858           ","BAR 3000 RED BULL  6972464281858                  ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 3000                                       ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464281858","          ","65","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BdAAQ"
"03987           ","Color Negro 33/34 (*)  7891109603987              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603987","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAA"
"03994           ","Color Negro 35/36 (*)  7891109603994              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109603994","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAB"
"4007            ","Color Negro 37/38 (*)  7891109604007              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604007","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAC"
"04014           ","Color Negro 39/40 (*)   7891109604014             ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604014","          ","478","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAD"
"04021           ","Color Negro 41/42 (*)  7891109604021              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604021","          ","504","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAE"
"04038           ","Color Negro 43/44 (*)  7891109604038              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109604038","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAF"
"10146           ","Color Negro 45/46 (*)  7891109910146              ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109910146","          ","557","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAG"
"89582           ","Color Marron Oscuro 33/34  7891109789582          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789582","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAH"
"89599           ","Color Marron Oscuro 35/36 (*)  7891109789599      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789599","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAI"
"89605           ","Color Marron Oscuro 37/38 (*)  7891109789605      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789605","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAJ"
"89612           ","Color Marron Oscuro 39/40 (*)  7891109789612      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789612","          ","520","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAK"
"89629           ","Color Marron Oscuro 41/42 (*)  7891109789629      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789629","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAL"
"89636           ","Color Marron Oscuro 43/44 (*)  7891109789636      ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789636","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAM"
"89759           ","Color Azul Naval 23/24 (*)  7891109789759         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NINOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789759","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAN"
"89766           ","Color Azul Naval 25/26 (*)  7891109789766         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NINOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789766","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAO"
"89773           ","Color Azul Naval 27/28 (*)  7891109789773         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NINOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789773","          ","267","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAP"
"89780           ","Color Azul Naval 29/30 (*)  7891109789780         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NINOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789780","          ","293","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BeAAQ"
"89797           ","Color Azul Naval 31/32 (*)  7891109789797         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS NINOS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789797","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAA"
"89803           ","Color Azul Naval 33/34 (*)  7891109789803         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789803","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAB"
"89810           ","Color Azul Naval 35/36 (*)  7891109789810         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789810","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAC"
"89827           ","Color Azul Naval 37/38 (*)  7891109789827         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789827","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAD"
"89834           ","Color Azul Naval 39/40 (*)  7891109789834         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789834","          ","478","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAE"
"89841           ","Color Azul Naval 41/42 (*)  7891109789841         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789841","          ","504","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAF"
"89858           ","Color Azul Naval 43/44 (*)  7891109789858         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789858","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAG"
"89865           ","Color Azul Naval 45/46 (*)  7891109789865         ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7891109789865","          ","557","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAH"
"33319           ","Color Purpura Oscuro 278  7909690333319           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333319","          ","267","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAI"
"33326           ","Color Purpura Oscuro 290  7909690333326           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333326","          ","293","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAJ"
"28707           ","Color Purpura Oscuro 334  7909690228707           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228707","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAK"
"33333           ","Color Purpura Oscuro 312  7909690333333           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690333333","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAL"
"28714           ","Color Purpura Oscuro 356  7909690228714           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228714","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAM"
